1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	C
-0.38128	-0.74858	1.34478	1.24247	0.92899	0.77318	1.3435	1.26042	-1.09548	-0.40396	-0.83891	-0.16768	-0.99232	0.13713	0.03583	-0.70167	0.54191	-0.32603	1.0177	-0.43215	-0.09891	0
-0.51988	1.38684	-0.03572	-0.84199	-0.66787	-1.98287	-0.19933	-0.33173	0.38353	0.43835	0.3751	0.03728	1.39932	1.41546	-0.09792	-0.13835	0.67365	-0.77195	-0.08476	0.14121	-0.18918	2
-0.09419	-0.16964	0.52826	-0.13539	-0.9658	-0.18593	0.3166	-0.3661	0.55788	1.70507	0.77187	1.1679	1.8292	0.27917	0.66493	-0.37583	-0.35632	-0.67993	1.07616	0.74232	-0.45997	2
0.49979	0.59911	0.85656	1.07995	-1.14455	-0.07017	-0.30351	-0.21146	-0.50628	-1.50092	-1.09947	-0.24041	0.28524	0.84731	1.40795	1.1098	1.05091	0.94802	0.73373	-0.54312	1.27512	0
-0.53968	0.10559	0.37675	-1.71816	-1.33522	-0.6269	-1.58838	0.73925	-1.48026	-1.51398	0.35141	0.87037	1.5083	1.18252	1.1157	0.21511	0.15867	-0.60915	-0.46895	0.94577	1.10462	2
-0.94557	1.95629	0.82288	1.60283	2.19218	1.74882	0.90198	1.66132	1.55591	0.21634	0.83109	-0.37265	-1.94898	-2.52747	-1.68304	-0.77899	-0.50602	-0.36142	-0.41884	-2.40193	-2.0346	1
0.69779	0.13406	0.03162	-0.50282	0.56552	-0.77021	-0.93354	-1.72916	-0.98125	-1.39645	-1.11131	-0.63712	-0.25969	1.62567	1.00177	1.57924	0.54191	-0.06414	1.26826	2.68436	-0.2995	0
-1.50985	-0.06525	-0.263	0.33096	0.16631	-0.23554	0.3414	-0.24583	-0.40407	-1.06344	-0.66125	-1.43054	0.55165	0.84731	0.99186	0.02181	0.75749	0.98341	0.42471	-0.71883	-0.19921	0
1.66796	-0.58724	-0.51553	0.08365	-0.42358	-1.42064	-1.42467	-1.64898	-2.15363	-0.95244	-0.20526	-0.89498	-0.19309	1.47796	1.00672	2.81081	1.30242	0.56581	3.85736	0.37241	1.20492	2
-0.57928	-0.45437	-0.63338	-0.6512	0.42252	0.86689	0.49023	1.81595	1.45972	0.24899	-0.28816	-1.62228	-0.61087	-0.75486	-1.48985	-1.51904	-0.54195	-0.47467	-0.21839	-0.38591	-1.33253	1
-0.25259	-1.46988	-0.12832	0.71252	-0.34612	-0.73714	-0.31839	-1.07626	-0.63254	-1.08956	-0.83298	-0.18752	-0.12043	2.39267	1.60114	1.27548	1.36829	1.21699	1.66915	1.42666	-1.28239	0
0.96508	-0.30251	0.30099	1.46858	0.45827	0.53065	-0.1398	-0.61236	-1.14358	0.15758	-0.26448	-1.19913	-0.75013	-0.2208	-0.0038	-0.17701	0.91318	-0.08538	0.36625	-1.85631	-1.62339	0
-0.45058	-0.17913	-0.25458	-0.88438	0.45231	-2.42936	0.14297	-0.39473	-1.37204	0.21634	0.72449	0.71168	0.85439	1.06889	1.03644	0.795	1.78147	0.68613	0.54164	0.6406	-0.35968	2
0.55919	0.9123	1.42054	1.53217	1.05411	0.61884	1.01112	1.05424	2.07898	0.66688	-0.99288	-0.3462	-1.31323	-1.4139	-0.27624	-1.17111	-0.85933	-0.4959	-0.01794	0.65909	0.66333	1
0.183	-1.69766	0.67978	-0.46749	-0.82279	-1.78444	-0.99307	-0.66391	0.47371	0.69953	0.68304	-0.53795	1.35693	1.44955	0.27855	0.65141	-0.01499	0.58704	-1.14545	-1.05175	1.01436	2
-0.91587	-0.01779	-1.02901	-1.21648	0.0233	-0.75919	-0.368	-0.3031	-0.57843	-0.13625	1.06204	0.62573	0.7454	0.83027	1.21972	1.1595	0.16466	-0.03583	0.09063	-0.71883	-1.38268	2
-0.01499	-0.86247	-1.69401	-1.13875	-0.8645	-1.78995	-1.31057	-2.61114	-1.18566	-1.15486	-0.79745	-0.25364	0.81806	1.59727	1.97761	0.50229	1.58985	0.87016	2.37071	0.75157	-0.87118	2
1.77686	-0.13168	-0.33034	-1.34367	-1.54972	-0.63241	-0.46722	-2.21597	-1.34799	-0.22766	-0.66125	0.18274	0.69696	1.15411	1.28412	2.09838	1.57787	0.15528	-1.02853	-0.016	1.235	2
-1.40095	-2.53284	-0.06939	-0.34737	0.38677	-0.13081	-0.63589	-0.91018	-1.11352	-0.97203	-2.24241	0.24225	1.34482	1.54613	0.68969	0.77291	1.21858	0.3747	1.38519	0.41865	-0.73077	0
-0.54958	0.57064	1.3532	0.20377	1.23883	2.00789	0.99128	0.86524	0.7623	0.53629	-0.3533	-2.17767	-0.82279	-2.43088	-0.58831	0.1654	-2.61986	0.19775	-0.97842	0.77931	-0.53018	1
0.78688	0.95027	-0.27984	-0.79959	-1.96086	0.26607	-0.81944	0.51016	1.11702	1.18271	0.98506	0.23564	1.27216	0.54052	-1.07871	-0.29299	-1.21862	-1.38774	-1.26238	0.27993	0.16185	2
-1.23266	1.14957	-0.25458	0.24617	0.35102	0.89996	0.16777	-0.62955	-1.34799	-0.97203	-1.3778	-0.36604	-0.15071	-0.0674	0.4123	-0.02237	0.57784	0.8914	-0.74456	0.15971	0.46274	0
1.16307	-0.9289	-0.263	-0.70067	-0.44145	-0.70958	-0.92858	-1.7807	-1.05339	-0.84144	-1.61468	-0.31314	0.70907	0.31894	1.27916	0.89993	2.67372	0.56581	0.51658	0.04874	-0.75083	0
-0.05459	-0.77705	0.42725	1.12941	-0.18524	1.55039	1.08057	0.65907	0.20917	-1.14833	-0.29409	-0.5115	-0.22942	-0.30034	-1.81183	-0.91154	-1.26653	-1.89028	1.23485	0.52037	1.12468	1
-0.57928	0.44726	0.71345	-0.6936	1.14945	-0.10876	1.81974	-0.46346	0.20316	-0.35172	0.88438	0.48027	0.03699	-0.94803	-1.49976	-1.34231	0.58982	-1.41605	0.91748	0.11347	-0.811	1
-0.81687	1.17804	0.01478	0.02006	0.16631	-0.78675	0.26699	0.40707	-1.28787	-0.75003	-1.07578	-0.01561	-0.53821	-0.43101	-0.43971	-0.40344	-0.06888	0.05618	-0.13487	-0.48764	0.20197	0
-0.65847	-0.02728	0.04845	2.66272	1.07795	1.09839	1.42784	0.08062	0.34144	-0.02525	-0.99288	-1.60244	-1.80972	-2.5786	-1.23227	-1.46381	0.30837	-0.46051	-1.26238	0.44639	-0.42988	0
0.64829	-0.54927	1.05016	1.04462	-0.09586	0.007	-0.49698	-0.03392	-1.36603	-0.08401	-0.756	-0.02884	0.90282	0.34735	0.37267	0.7453	1.32038	1.28777	0.42471	-1.2922	2.25801	0
1.82635	1.38684	-0.63338	-0.24138	-0.01245	-0.25758	-1.08237	-1.31108	-0.58444	-1.44215	-0.86259	-0.36604	0.50926	-0.5276	0.78381	1.1595	0.93714	0.85601	0.34954	1.28794	0.9943	0
1.21257	0.90281	0.13263	0.24617	0.30335	0.64089	-0.3928	0.90533	0.34144	-0.82185	0.01978	-0.35943	0.1157	-0.44238	-0.1524	0.41393	1.29044	1.0825	-0.15157	0.77931	0.553	0
0.2226	-0.97636	0.05687	-0.55935	-0.12566	-2.56165	-0.7103	-1.13354	-0.4642	-0.05137	0.88438	-1.15284	-0.04172	0.83027	1.50207	0.22616	0.30239	0.07742	-0.2685	1.83356	0.19194	2
0.2721	-0.25506	-1.03743	-1.78176	-0.84663	-0.20246	0.19258	0.80797	1.49579	-0.61943	2.0214	1.00922	0.72723	-0.23784	-0.41494	-0.48076	-1.86535	-0.71532	-1.14545	-0.96852	-0.19921	1
-0.03479	0.48522	-0.52395	1.942	1.358	-0.05915	0.35133	2.6693	0.79837	1.24801	-0.53689	-0.77597	-1.06498	-1.51049	-1.22236	-0.16596	-0.60183	-0.98429	-0.2518	-0.53388	1.0645	1
0.2622	-2.35252	0.62086	0.42989	-0.39974	0.80074	1.37327	1.8904	0.14905	0.54935	0.39878	0.50011	-0.10832	-0.32307	0.11013	-2.37507	-1.21263	0.36762	0.23262	-0.11772	-0.78091	1
-0.04469	0.02966	0.42725	-0.09299	-1.41864	-0.67099	0.21738	0.24671	0.67813	1.17618	2.05693	1.10178	1.21767	-0.43669	0.00611	-1.03304	-1.05694	-1.13293	-0.22674	1.49139	-0.37974	2
-0.21299	-0.69164	-0.29667	1.39792	0.16631	0.23851	0.16281	-0.41191	-0.50628	-0.2146	-0.50135	0.12985	0.61219	0.18827	1.12065	0.22063	0.72156	2.18668	0.3746	1.26945	0.62321	0
0.51959	0.21948	-0.65022	-1.76762	-1.25776	-0.79226	-0.96331	-0.62382	-0.96321	0.30776	0.7008	0.1034	1.24189	0.85868	1.16523	1.13189	-0.21859	0.09865	0.23262	2.82308	-0.49006	2
0.01471	-0.85298	-0.20408	-0.01527	-1.71656	-1.27732	-1.36514	-1.74634	-1.93118	-0.79573	-0.09274	-0.14785	1.3206	1.77339	1.56151	1.89956	1.5659	1.64875	-0.21839	-0.00675	-0.49006	0
-1.00496	0.01068	-0.47344	-0.62294	-0.41166	-0.78675	-0.77479	-0.93881	0.70218	-0.31255	1.86743	0.51994	0.5577	0.66551	-0.62794	0.49677	-0.6677	-0.92767	-1.41272	0.8533	0.56303	2
0.75719	-1.2421	0.09896	-0.99037	-0.60233	-1.41513	-0.7103	-1.38553	-0.23573	-1.44868	0.06715	0.12323	0.97548	1.27342	1.3287	0.66798	1.00301	1.11082	-1.06193	0.27993	-0.07885	2
-2.58892	-0.01779	1.14276	0.15431	-0.4057	0.24402	0.69859	0.09208	-0.09745	0.64729	1.32853	0.62573	0.1702	0.086	-0.16726	-0.37583	-0.17667	-0.51006	-0.51071	1.23246	-0.14906	1
-0.19319	0.5042	-0.55762	-0.45336	0.5834	-0.72611	-0.68054	0.97406	1.14708	0.94112	1.38775	-0.49166	1.04814	-0.02763	-0.20194	-0.77347	-0.02697	-0.24109	0.12404	0.55737	0.92409	1
0.97498	-0.08423	-0.38927	-1.71816	-0.72746	-1.37654	-1.81658	-1.84943	-0.33794	0.10534	-0.65532	-0.43877	0.08543	1.65408	1.56151	0.96068	1.35032	0.81354	1.25155	0.22444	-0.83106	2
-0.11399	0.76045	-0.33876	0.71252	-0.74533	-0.96313	-1.35025	-1.15644	-1.26983	-0.4562	-0.5132	0.00422	1.02997	1.40978	1.68535	0.83366	1.11678	0.57288	-0.13487	-0.08998	1.27512	2
0.46019	-1.58377	0.94073	0.43695	0.5119	1.08737	0.51503	0.65334	-0.28383	-1.22015	-1.09355	-0.86854	-1.0226	-0.04467	0.0705	-0.36478	0.48802	1.10374	0.85066	-0.29343	0.19194	0
1.45017	-0.48284	-0.11148	-0.11419	-1.0373	-1.13401	-1.44451	-1.31108	-1.07143	-0.59985	0.49946	0.14968	1.4417	1.53477	1.21477	1.4246	1.17666	1.33731	-0.03465	1.10299	0.98427	2
-0.78717	0.25744	-0.34718	-0.92678	-1.01942	-1.62459	-1.13694	0.12644	0.45568	1.47654	1.16864	-0.22719	1.74444	-0.69236	-0.94001	0.32557	-0.78148	-1.81243	-0.42719	-1.18122	0.98427	1
-0.44068	-2.1627	-0.99534	-1.45672	-1.49014	-0.68202	-1.56357	0.20089	-0.21168	0.81706	0.67711	0.85714	1.99874	-0.91394	-0.40999	-0.32612	-1.0749	0.54457	-0.23509	-0.14547	0.29224	2
-0.92577	0.17202	-0.00205	0.22497	0.5834	1.71024	1.89416	1.19742	1.11702	-0.44967	-0.68493	-1.47682	-1.00443	-0.34579	-1.47995	-1.25947	-0.12877	-0.93474	-0.2685	1.07524	0.90403	0
1.30167	-0.71062	0.05687	-0.18485	-0.85259	-0.09222	0.28187	-0.09119	-0.71671	-3.02883	-0.90997	-0.53133	-0.70775	0.83595	0.38753	0.82262	2.06891	-0.25525	1.56893	0.77007	-0.45997	0
-0.08429	-1.0333	-3.73952	0.47935	-0.66787	-1.47576	-1.86122	-0.99608	-0.54235	-1.33115	-2.58588	-0.20074	0.1157	0.76209	1.10084	1.13741	2.50006	1.55673	0.74209	1.12148	-0.55024	2
0.55919	-1.50784	1.23535	-0.0294	0.47019	0.56923	0.25211	0.10926	0.35347	0.69953	-0.8093	-0.83548	-0.514	0.65414	0.08536	0.08256	0.73952	0.10573	0.7922	-0.09923	0.40256	0
0.282	0.36184	-0.62496	-0.63707	-0.17928	-0.68202	-0.37792	-0.58946	1.22524	0.98683	2.14576	1.74313	0.70302	-0.30034	0.36772	-0.07207	-0.14673	-0.77195	-1.28744	-1.24596	-0.50009	2
0.3909	-1.69766	-2.06439	-0.46042	-1.37097	-1.4923	-1.53877	-0.87581	0.29335	1.61366	2.35303	0.55961	0.5577	0.83027	0.70951	0.14331	0.20657	-0.41805	0.74209	-1.11649	-0.811	2
-1.24256	0.25744	-1.15528	1.16474	0.9409	1.47873	0.99624	-0.02247	1.2072	-0.1036	-1.49032	-0.20074	-2.22144	-2.00478	-1.54434	-1.4859	-1.82343	-0.68701	-0.10146	0.15971	1.66627	1
0.58889	0.04864	-0.8775	1.28486	0.01139	0.65743	1.29389	1.3406	0.52181	0.85624	-0.63164	-0.59084	-2.25777	-0.6185	-2.10409	-0.79004	-1.3803	0.15528	-0.86149	-0.58012	-0.07885	1
-0.25259	0.63707	-2.94826	0.10485	-0.42358	0.02905	-0.21917	0.30971	0.92463	1.18271	0.63566	0.36126	0.66669	0.10872	-0.86076	-1.16006	-1.35635	-0.38973	-1.24568	0.03949	-0.16912	1
1.66796	0.21948	1.28586	0.91744	1.67379	0.92201	1.90408	1.99922	1.15309	0.04658	0.50538	-1.85369	-2.13668	-1.06165	-0.96973	-0.38135	0.06885	-0.19863	-0.19333	-0.2287	1.64621	1
-1.56925	-1.83053	0.41883	0.39456	-0.70958	-0.13632	-1.1667	-1.03617	-1.66063	-0.8545	-0.0276	0.94971	-0.14465	0.26781	1.2643	0.32557	1.81141	1.48595	0.43306	-0.37666	1.13471	0
1.32147	0.49471	1.43738	-0.09299	1.28054	0.97162	1.11034	0.6247	1.0088	1.32636	0.25666	-0.80903	-0.53216	-1.26051	-1.56911	-1.60741	-0.91322	-1.04092	-0.66939	0.46489	-0.63047	1
-0.60897	-0.16964	-1.40781	-0.70773	-1.09092	-1.27181	-1.21631	-0.37182	-0.96922	0.12493	-0.50728	-0.00239	0.2368	1.0973	0.71941	0.22063	0.55389	0.94802	0.59175	-0.09923	0.74356	2
-1.44055	-0.72011	1.37004	-1.42139	-0.03032	0.23851	-1.0278	-0.92736	0.25727	1.18271	1.5891	1.73651	1.54463	0.2394	-0.2812	-0.55808	-1.24856	-1.90444	-1.08699	-0.99627	1.87689	1
-0.68817	-1.09974	0.84814	-0.24138	0.38081	-1.07889	-0.68054	-0.46918	-0.79487	-0.91326	-0.22302	-0.30653	0.37606	0.58029	0.38258	0.2372	1.19463	0.41717	0.91748	0.8533	-0.80097	0
1.14327	-1.95391	-1.66876	-0.12126	-0.21503	0.06763	-0.63093	-0.32601	0.84647	2.2405	1.79636	1.14145	0.99365	-0.14694	-0.81617	-0.04998	-0.63776	-0.8215	-1.67163	0.56661	-0.9113	2
0.2721	-1.23261	0.41042	-0.30497	-1.37693	-0.66548	0.48031	0.43571	0.4196	0.90847	0.98506	0.4406	0.53348	0.62574	0.27855	-1.06617	-0.50003	0.35346	-1.538	-2.106	-0.71071	1
-0.85647	0.0961	-1.18895	-0.04353	-0.75129	-0.50012	-1.60822	-0.50927	0.48574	-1.09609	-0.49543	0.02406	1.72627	0.36439	1.13056	1.98792	1.12277	-0.12077	0.3746	0.58511	2.3583	2
-1.09406	-0.23608	0.55352	-0.50282	0.00543	0.39284	-0.18941	0.0749	1.22524	0.23593	0.08492	0.83731	-1.09525	-1.52185	-0.62299	-1.02751	-1.05095	-1.8195	-0.59423	1.10299	-0.41985	1
-1.08416	0.72249	-0.08623	0.77612	0.1961	0.15582	-0.21917	0.71634	0.63003	0.49711	1.1864	1.19435	0.29129	-0.70372	-0.79141	0.1654	-0.72759	-0.28356	-1.68833	-0.35817	0.88397	1
-0.25259	1.67156	1.66466	1.98439	1.55462	2.12365	1.61139	1.94768	0.9607	-0.20155	-0.1638	-0.7363	-0.9015	-2.14681	-0.63289	-0.78451	-0.8234	0.3747	0.02382	-0.15472	-1.14197	0
-0.78717	0.58962	-2.77148	-0.74306	-0.45337	-1.67971	-0.74503	-0.82427	-0.09144	-0.20807	0.66527	0.22241	0.14598	0.77914	0.85316	-0.54151	0.15867	-0.8852	-0.51906	1.20471	0.63324	2
-0.24269	0.8079	0.38516	0.19671	0.88132	-0.57177	-0.51683	0.83088	-0.30187	0.84971	0.64751	2.0671	-1.18002	0.23372	-0.88552	-0.38135	-0.43416	-0.82857	-0.01794	-1.49565	-1.41277	1
1.07398	-0.72011	-0.51553	-0.30497	-1.78806	-0.41744	-0.29855	1.39787	1.42966	2.03808	0.60605	1.37948	0.55165	0.086	0.09527	-0.25433	-0.69166	-1.78411	0.49988	-0.03449	-0.31956	1
0.3315	0.75096	-2.258	-0.36857	-0.85854	-0.82533	-1.42467	-0.28019	-0.39205	0.2947	-0.20526	-0.16768	1.6294	0.80754	0.86802	0.80605	0.99702	0.51626	0.48318	-0.17321	0.01141	2
-0.25259	0.99772	-0.83541	0.64893	-0.08395	-0.93006	-0.66565	-1.7578	-0.83094	-1.14833	-2.27202	-0.92804	-0.08411	-0.04467	0.81353	1.83881	1.41619	-0.09246	0.39966	0.06723	1.26509	0
-0.51988	1.49124	-1.55933	-1.52738	-1.60931	-0.99069	-0.15468	-2.08424	-1.2518	0.30776	0.65343	0.51333	1.55068	1.495	1.28907	0.95516	2.20664	0.87724	1.76102	1.8983	-0.43991	2
0.79678	-1.12821	1.76567	1.73002	1.0422	1.82048	0.71347	1.32914	1.76634	0.47752	0.2685	-0.20074	-0.39895	-1.03893	-1.30657	-1.36993	-0.77549	-2.03892	-1.21227	-0.79281	-0.53018	1
0.06421	0.27642	-0.2125	2.50021	1.7155	1.72678	2.09259	0.42998	0.9126	0.16411	-1.06394	-0.67679	-2.00953	0.05759	-0.78645	-0.41449	-1.6857	0.56581	-1.47118	-1.26445	0.58309	1
1.08388	-1.64071	-0.76807	-0.96211	-1.28755	-1.54742	-0.92858	-0.61809	0.2212	0.61464	1.03243	1.69023	0.45477	1.37001	0.0705	-0.19358	0.07483	-0.17031	-1.5547	-0.36742	1.83677	2
0.92548	-0.15066	1.46263	1.48271	0.45231	1.44566	1.27901	-0.80709	-0.78284	-0.79573	-0.19933	-1.1859	-0.79857	-0.66395	0.42716	-0.88392	0.07483	0.26853	0.31614	0.65909	-0.09891	0
-2.12363	1.09263	1.03333	1.60283	0.11268	1.98033	1.026	1.04851	0.19114	0.81706	0.3218	-1.68179	-0.42923	-1.05029	-1.17283	-0.74585	-1.60785	-0.8215	0.27438	0.0025	-0.36971	1
-0.22289	1.13059	0.27573	0.37336	-1.46035	-0.19695	-0.66069	-1.20226	0.84046	1.56143	2.27012	1.82908	0.38211	0.64846	-0.55859	0.19302	-1.56594	-0.05706	-0.61928	-0.62635	-0.09891	2
-0.48028	0.68452	2.02662	2.18931	1.14945	0.81728	1.24924	1.3406	0.87052	0.53629	0.46985	-0.20736	-1.60991	-0.42533	-0.91029	-1.18215	0.30239	-1.38774	-0.48565	-0.2287	0.74356	1
-0.61887	0.01068	0.80605	1.22127	1.08987	0.34875	1.39807	1.10578	-0.62051	-0.04484	-1.01064	-0.74291	-1.38588	-1.66389	0.15967	-0.94467	-0.09882	-1.38066	-1.00347	-1.11649	0.79371	0
0.93538	0.27642	0.14105	0.14018	0.74428	-0.69855	0.19754	1.31769	1.36953	0.73871	0.70672	-0.04206	-1.31323	-1.35141	-1.09357	0.02734	-0.55393	0.16236	-0.19333	0.17821	-1.30245	1
0.2721	1.58615	1.47947	0.33096	1.66783	1.73229	1.87431	1.51241	0.48574	0.21634	-1.17053	-1.54955	-0.49583	-1.65253	-1.2719	-1.20424	0.51197	-1.42313	-1.63822	-1.2922	-1.20215	1
-1.41085	-0.64418	-0.68389	-0.62294	-1.14455	-0.16388	-1.33041	0.66479	-0.39205	-0.27337	1.62463	0.99599	1.27822	0.93822	0.66988	0.41945	0.25448	-0.595	-0.30191	1.2602	-0.82103	2
-0.65847	-1.9634	0.63769	-0.33324	-0.45337	-0.05915	-1.35521	-0.54936	-1.2518	-1.37033	0.12045	0.09679	-0.24153	0.44393	1.73489	1.06009	1.27846	1.0825	0.32449	0.59436	0.22203	0
-0.26248	0.82689	-1.32363	0.58534	1.13157	-0.42295	-0.63589	-1.52298	-0.74076	-2.14734	-0.14011	-1.40409	-0.09622	0.78482	0.28351	0.37527	0.32035	1.13205	0.34954	0.69608	0.96421	0
-1.12376	-1.37497	1.20168	-0.6512	-0.21503	-1.04582	0.35629	0.94542	1.23726	1.96626	0.74818	0.78441	-1.18002	-1.09006	-0.75178	-0.76794	-1.04496	-0.75072	-0.82808	-1.62512	1.02439	1
0.92548	-0.30251	1.48788	0.42282	0.53573	1.12596	0.70851	0.18944	1.41162	0.02699	0.27442	-0.25364	-1.24662	-1.37413	-0.49915	-0.66301	-0.91921	-1.41605	-0.10981	-1.17198	-0.65053	1
0.97498	1.738	0.86497	1.44738	1.42354	1.71575	1.97353	0.84233	0.53383	0.45141	-0.26448	-1.45699	-1.16791	-1.12415	-1.12825	-0.85631	-1.01502	-0.99137	0.75044	1.38967	0.79371	0
-0.18329	0.95976	-0.4987	-1.0045	-0.93005	-2.02697	-0.93354	-1.51725	-1.26983	-0.29949	-0.82114	-0.02884	2.11378	0.89277	1.86863	1.73387	1.92519	0.63659	2.01158	0.82555	0.88397	2
0.2325	-0.72011	-0.52395	-0.12126	-0.45337	-0.23554	-1.22623	-0.58373	-0.5664	-1.41604	-0.19933	-0.15446	0.73329	1.6484	2.15593	2.06524	0.2425	0.06326	0.76714	-0.82056	-1.02162	2
-1.94544	0.70351	0.60402	0.30976	-0.51891	0.75664	0.60929	0.70488	0.7623	1.39166	-0.48359	-0.46522	0.6788	0.35303	-0.93011	-0.38687	-1.2306	-1.26034	0.09899	-0.77432	0.212	1
0.86608	0.14355	0.51143	2.13278	2.32326	0.99366	1.61635	0.13789	1.52585	0.83665	-0.47767	-0.87515	-1.75522	-2.24908	-1.03908	-1.3644	-1.80546	-2.06724	0.15745	-0.15472	1.26509	0
0.2919	-0.73909	-0.44819	-1.26594	-0.44145	-1.76239	-0.23902	1.24324	-0.83695	0.582	2.01548	0.75136	1.02997	-0.3117	-0.23166	-1.37545	-0.23655	0.64366	-0.48565	-0.87605	1.32527	2
-0.97526	0.26693	-0.95326	-0.01527	0.21993	-0.6269	-0.78471	-1.43707	-0.74677	-0.7435	-1.12316	0.48027	0.66669	-0.05036	0.44202	1.33071	0.06286	-0.12785	-0.09311	-1.2922	-0.36971	0
0.04441	0.05813	-0.85224	-0.68653	0.07693	-1.4923	-1.15678	-1.36262	-1.04738	-1.29198	-0.86851	0.73813	0.51532	1.94952	1.52188	1.4246	1.45212	1.57797	1.32672	0.30767	0.80374	2
0.54929	-1.51733	-0.06939	-0.0506	-1.72252	-1.32142	0.4307	0.21235	0.69015	0.96071	1.04428	1.14145	0.46688	-0.70372	-0.17717	-0.3206	0.63174	-1.1117	0.77549	-0.90379	-0.38977	1
-2.34142	0.6086	0.04004	-0.03647	0.46423	0.93303	1.0012	-0.69254	0.35948	0.47752	-0.1105	0.09679	0.24285	-1.20369	-1.64837	-0.6354	-0.49405	-0.60915	-0.64434	-1.64361	-0.08888	1
0.93538	0.17202	0.57877	1.2566	0.13056	-0.63241	0.27691	0.37843	0.05887	0.37305	-0.02168	0.12323	-0.12043	-0.85712	-1.18769	-1.09931	-0.72759	-0.29064	0.19921	-0.54312	0.68338	1
-0.64857	-1.26108	0.17472	1.45445	1.47121	0.27158	0.98632	0.39562	0.42561	0.06616	-1.49624	-1.15284	-0.7683	-1.27187	0.05564	-0.04998	0.50598	0.29684	-0.73621	-1.2922	0.77365	0
0.69779	0.14355	0.19156	-1.25181	-1.35905	-0.93557	-1.37506	-1.50007	-1.11352	-1.06344	0.12637	-0.24703	1.38721	1.04048	0.73428	0.84471	0.80539	0.1482	-0.09311	0.6406	0.56303	2
-1.45045	-0.834	1.74042	1.53924	1.69763	0.90547	0.31164	1.66132	0.93665	-0.2799	0.05531	-1.47021	-1.18002	-0.84008	-1.60378	-0.59122	-0.44614	-1.94691	-0.74456	-1.19047	-0.00865	1
1.71746	-1.06177	-0.81015	0.25324	-0.82279	-1.68522	-1.30561	-1.72916	-1.4021	-1.11568	-0.60795	-0.48505	1.15712	0.48938	1.05625	1.18712	2.49407	0.82769	0.62516	0.01174	1.18486	2
0.3117	-0.79603	1.56364	2.47194	0.94686	1.93624	1.20956	0.11499	-0.60849	-0.41702	-1.05802	-0.36604	-0.48372	-0.81735	-1.23722	-1.14349	0.48203	0.11281	-1.29579	-0.93153	-0.89124	0
-0.86637	-0.5208	-2.79674	-0.91971	-0.79896	-0.89148	-1.77193	-1.70052	-0.64456	-1.95146	0.20928	-0.43216	0.79989	1.44387	1.36337	2.38004	1.72758	1.80447	1.44365	1.13998	-1.79389	0
0.3612	0.27642	-0.82699	-0.32617	0.01735	-0.5828	-1.04268	0.04626	-0.51229	0.77788	1.35814	0.50011	1.28427	1.8927	0.99186	1.038	1.14073	0.23314	-0.13487	1.56538	-1.33253	2
-0.37138	-2.22914	-0.8775	-0.74306	-1.46035	-1.34898	-1.60822	-0.57227	-0.45217	-1.2528	0.34549	1.36625	0.52137	1.39841	0.15967	0.55752	0.61377	0.67905	1.94477	-0.00675	0.39253	2
-0.45058	-0.17913	0.99966	2.17517	0.85749	1.44566	2.22654	0.05771	1.03285	-0.7435	-1.36004	-1.72146	-2.26988	-1.6923	-1.4849	-1.18767	-1.22461	-0.82857	0.03217	0.08573	-0.42988	0
-1.01486	-0.91941	-0.17041	1.77948	0.50594	1.4181	0.2273	1.46087	0.50979	1.16312	0.11453	-0.77597	-1.5312	-0.43669	-1.31153	-1.03856	-0.79944	-1.89028	0.72538	-0.58936	0.8238	1
0.04441	-1.02381	1.31111	0.58534	1.69763	1.96931	1.40303	0.83088	1.02082	0.915	-0.41252	-0.53795	-0.36868	-0.57305	-0.62794	-0.24328	-0.28446	-1.60716	-1.07029	-1.01476	-1.43283	0
0.68789	0.19101	0.62928	-0.10006	-0.67383	-1.77893	-1.1419	-0.78991	0.64807	0.56894	0.99098	0.68524	0.56376	0.68255	0.56586	0.80052	-1.60785	1.39394	-1.3292	0.1967	0.61318	2
-0.47038	0.46624	-0.24617	-1.21648	-0.44741	-0.46153	-1.86122	-1.82079	-0.13954	1.03253	0.18559	-0.08173	0.812	0.29621	0.03088	1.17607	0.23652	0.07742	1.44365	-1.04251	0.49282	2
0.66809	-1.93492	1.27744	-0.29791	-0.60233	-0.73714	-1.8513	-0.52646	-1.51032	-1.30503	-0.3533	1.30013	-0.08411	-0.10149	0.50641	1.09875	1.99705	0.5021	1.97817	0.28918	0.0415	2
0.95518	-0.43538	-0.59129	-2.54488	-0.91813	-1.13952	-1.47428	-1.24235	-1.48026	-0.07748	-0.18157	1.0555	1.85948	-0.11285	1.59123	1.46878	1.23655	2.61844	1.61904	-0.34892	0.67335	2
-1.43065	-0.70113	-0.06098	-0.74306	-0.23887	-0.29617	-0.28863	-0.24583	0.50377	0.08575	0.00793	-0.13463	0.98759	1.495	0.70455	-0.34269	0.18262	0.02787	-0.01794	-0.68184	-1.96439	2
0.69779	-0.96687	0.04845	0.09779	0.47615	-0.46153	-0.22414	0.21807	1.0569	0.76482	0.70672	0.46044	-0.59271	0.27917	-1.34125	-0.31508	-0.8234	-0.83565	-1.08699	-0.40441	-0.48003	1
