1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	C
-0.27245	-0.04662	-1.03654	-0.35231	-0.53468	0.68741	1.60797	-0.18789	-0.87005	-0.33597	0.26289	0.61096	0.96334	0.87206	1.11134	1.47352	1.50835	1.78252	1.91942	1.44203	1.17346	1.21393	0.40542	-0.66099	-1.08124	-1.49884	-0.01651	0.7474	1.07899	0.99874	-0.31064	-1.44037	-1.19276	-0.66957	-0.34026	-0.58173	-0.95871	-0.62946	-0.39382	-0.18027	-0.74952	-1.61617	-1.52124	-0.7448	-0.42296	-0.99323	-0.53078	-0.45379	-0.58488	0.26169	-0.38046	-0.72869	-1.2052	0.17247	0.81968	-0.45704	-0.90229	-0.7804	0.39775	1.94647	0
-0.83354	-0.57757	-0.73728	-0.1073	0.15657	-0.0621	0.66281	0.84908	0.77371	0.67508	0.66454	0.75874	0.86402	1.35907	1.82595	2.01295	2.21489	1.81808	1.34188	0.90596	0.79568	1.00915	0.33267	-0.2591	0.16526	0.61516	-0.28599	-0.89896	-0.054	0.60826	0.44873	-0.07288	-0.03205	-0.01744	-0.84733	-0.70932	-0.52855	-0.96612	-0.84139	0.02179	-0.5403	-0.43202	-0.85862	-0.75905	-0.01736	0.43952	0.81133	0.93526	0.70566	-0.0603	-0.32217	-0.04362	-0.48286	-0.44391	-0.25261	-0.38731	0.03108	-0.93496	-0.42731	-0.91576	0
0.51047	0.11115	0.35047	-0.87888	-1.02431	-0.04518	-0.26456	-0.32646	0.4409	0.13124	0.0097	0.58598	0.77606	1.13958	1.75731	1.62052	2.03361	2.02762	1.48181	1.00419	0.57032	0.77154	0.19876	-0.11816	0.07911	0.428	-0.39427	-0.36099	1.02238	1.24472	0.24218	-0.70035	-0.25867	0.32592	-0.39274	-1.11671	-0.66485	-0.79333	-1.43212	-1.02208	-0.76647	-0.35082	-0.54997	-0.87759	0.16137	0.84045	0.74692	0.23673	0.40527	1.46915	-0.39711	-1.10237	-1.00691	-0.06039	0.3823	0.0834	-0.29733	-0.28579	-0.79939	0.25696	0
-0.32465	-0.1346	-0.12054	-0.65106	0.59219	0.20015	0.29218	-0.3981	-0.53471	-0.22735	1.29526	1.14997	0.87963	1.28428	1.60981	1.84317	2.14625	2.09415	1.68957	1.07424	0.78171	0.86651	-0.10303	-0.38121	0.40452	0.50809	-0.57826	-1.66586	-0.58761	0.37088	0.33097	-0.15729	-0.20638	-0.23842	-0.90522	-0.9187	-0.62859	-0.71867	-1.13274	-0.4008	-0.38076	-0.44683	-1.26295	-0.40119	-0.20004	0.06995	0.69517	0.78306	-0.03696	0.1446	-0.54701	-1.07123	-0.05795	-0.43021	-0.22439	0.20543	-0.81587	-0.76494	-1.07441	0.07807	0
0.37563	-0.20135	-0.03987	-0.40604	1.86307	0.99703	-0.53484	-0.62358	-8.69052E-4	-0.02201	0.58391	0.43962	0.67603	0.55894	1.28902	1.75505	2.11591	2.09415	1.85857	1.1344	0.91243	1.10138	-0.24893	-1.12646	-0.32999	-0.08669	-0.25749	-0.81717	-0.35078	-0.44316	-0.14755	-0.50292	-0.09839	-0.05982	-0.62196	-1.06484	-0.96955	-1.18915	-0.3461	0.03746	-0.14232	-0.04085	-0.54133	-1.16793	-0.48957	0.44326	1.11954	0.25596	-0.26781	-0.30911	-0.56366	-0.91553	-0.8936	-0.43021	0.12834	-0.30014	-0.29733	-0.27034	-0.58908	-0.23995	0
0.31909	3.78531	3.11667	1.8958	0.6804	0.4404	1.44775	1.08043	1.02374	1.22933	0.51383	-1.51009	-0.03835	1.47823	1.46134	1.49243	1.58913	0.90423	-0.23184	-0.65085	-0.18835	0.50892	0.73598	1.36898	0.81974	0.03934	-0.00511	-0.81211	-1.03173	-0.61304	-0.45457	-1.69642	-1.33125	-1.57036	-0.12685	1.13528	1.433	0.09411	-1.32915	-0.04761	0.62736	0.64309	-0.06145	-0.06133	0.20819	0.07293	0.41686	1.40629	1.39821	-0.38961	0.5189	-0.25121	-0.51118	1.30933	1.0031	-0.33501	-0.00349	0.22427	0.49482	0.0582	0
-0.45078	-0.04358	1.33933	0.6127	-0.9055	-0.94357	0.33426	0.73282	0.07853	-0.20577	-0.16663	-0.69908	-0.53777	1.14201	1.99389	1.72884	1.42074	0.61133	-0.32874	-1.07498	-0.36561	0.5183	0.8499	1.36898	0.69521	-0.08501	-0.02058	-0.4626	-0.68626	-0.27555	-0.3756	-1.31234	-1.21261	-1.4895	0.01593	1.24887	1.53428	0.05279	-1.3407	-0.23624	0.76411	0.64664	-0.01829	-0.1056	0.22072	0.20882	0.84583	1.2605	2.35499	1.41792	-0.14729	-0.42767	-1.0494	0.04919	-0.88752	-0.43961	0.20393	-0.34762	-0.18464	-0.81637	0
2.45471	0.21127	-0.14656	-0.72198	-0.66068	-0.86574	1.49307	2.06925	0.89281	0.49727	0.26139	-1.11101	-1.21526	0.94441	1.7208	1.25258	1.10217	0.42397	-0.4896	-1.10772	-0.30781	0.56833	0.86869	1.07791	1.0688	-0.31685	-0.40607	-0.05491	-0.5718	-0.01553	-0.13587	-0.93342	-0.67463	-0.88018	0.53227	1.34807	1.72435	0.48242	-0.92528	0.22161	0.92892	0.84459	0.42346	0.07071	0.42121	0.88973	1.34265	1.77318	2.24373	1.12521	-0.2722	0.39234	0.43778	-0.41651	-0.78875	-0.54421	3.10774	0.34792	-0.68615	-0.55798	0
-0.07672	-0.43193	0.47538	0.0453	0.6786	-0.123	0.98002	0.46624	-0.28722	-0.20429	0.00442	-1.13957	-0.6981	0.63616	0.96627	1.51607	1.85916	1.8112	0.9248	-0.44449	-0.38306	0.27718	0.51374	0.6848	0.21589	-0.25278	-0.51395	-1.17806	-1.21779	-0.62165	-1.11207	-1.10975	-1.07993	-1.41295	-0.07746	0.75516	0.49557	-0.49282	-1.13475	0.07385	0.64138	0.11383	-0.5622	-0.2849	-0.19081	-0.65501	-0.03971	0.61323	0.63612	-1.00432	0.78538	-0.22007	0.01287	-0.33433	-0.64766	-0.14324	0.44591	1.25984	2.27435	2.14524	0
-0.24636	-0.28327	0.80847	-0.04282	-0.9451	-0.35818	-0.87471	0.76805	0.92575	1.18395	0.46258	-1.18883	-0.58246	1.26118	1.53339	1.29772	1.26866	0.79219	-0.20897	-1.01521	-0.80351	0.21543	0.73039	1.36898	0.60662	0.04904	0.28676	-0.34413	-0.618	-0.07306	-0.06484	-1.20542	-1.14337	-1.26505	0.26137	1.0607	1.16081	-0.57781	-0.65654	1.02704	1.18781	0.74562	-0.04563	-0.56174	-0.1275	0.25362	0.57327	0.97371	1.13954	-0.18471	0.67712	-0.53147	-0.99275	-0.19736	0.17067	-0.91031	0.92988	-0.1776	0.46246	0.49548	0
-0.72046	0.40848	0.47538	-0.04497	0.57599	2.60771	1.75849	0.84438	1.38188	1.63776	0.49348	-0.92468	0.40149	1.66671	1.83033	2.56443	2.21489	1.82382	0.45036	-0.39766	-0.42262	-0.47317	0.24473	0.70821	0.55313	0.29142	0.44104	-0.31082	-1.69188	-1.45608	0.58612	1.11219	-0.61458	0.15597	1.77642	1.26136	0.48473	1.15481	0.87154	-0.13773	-1.3392	-0.95771	0.19539	0.5036	0.0697	-0.70653	-0.84359	-0.912	-0.96593	0.60563	-1.11327	0.76602	-0.83695	1.22714	0.46696	-1.04978	-0.71216	-0.70311	0.55953	0.23709	0
-0.16806	1.2853	0.17872	-0.63386	1.74966	4.69889	4.06477	2.62472	1.39286	0.08512	0.22069	0.51458	2.02107	2.40178	2.30787	1.4473	-0.24569	-0.96172	-0.91947	-0.50693	-0.31441	-1.07617	-2.01449	-0.5326	-0.16994	0.3007	-0.07472	0.45312	0.68773	1.13283	1.2838	0.30886	-1.33609	-0.54719	0.44699	0.35534	-0.95121	-0.51536	-0.23559	0.40352	0.02366	-0.96483	-0.54709	-0.63526	-0.70127	-0.602	-0.75619	-1.14751	-1.12724	-0.38961	-0.63028	0.45462	-0.48286	-0.41651	-0.77464	0.58896	-0.7813	-0.62583	0.02567	-0.23995	0
-0.13762	-0.58363	-0.47965	-1.02717	-0.72009	-0.5832	0.07369	-0.31472	-0.21711	-0.33671	-1.00232	-0.22504	-0.84495	-0.20409	-0.12755	-0.34682	-1.31253	-1.19382	-0.79776	-0.65313	-0.96681	-1.50059	-0.90407	-0.43976	-0.26956	-0.28482	-0.19236	0.30893	1.48981	1.20214	0.21694	0.02513	0.48268	0.10191	-0.81955	-1.1576	-1.29342	-0.69989	-0.35012	-0.53681	-0.07219	0.03441	-0.52694	-0.99463	-1.07983	-0.5027	-0.23752	-0.96968	-0.8658	0.83249	-0.23889	-0.16817	0.18283	-0.80003	-0.32315	-1.17181	-0.74673	-1.10498	-0.57291	0.23709	0
0.72794	0.15969	-0.23764	-0.17822	-1.23312	-0.26343	0.93956	0.46154	-0.15376	-0.50187	0.25084	0.54029	1.28541	1.71414	0.61773	-0.6679	-0.75692	-0.50556	-0.82683	-0.5313	-0.63246	-1.50958	-0.02188	0.93656	0.88343	0.22356	-0.07472	0.61123	1.48981	1.15639	0.17863	0.08751	1.88599	1.27169	-0.00413	-0.86721	-0.85034	-0.58015	0.96447	0.93469	-0.32056	0.48366	0.22993	-0.25039	-1.06861	-0.84615	-1.03795	-0.81107	-0.99096	-0.85064	-0.3305	-0.69755	-1.06357	-0.0056	1.0031	1.19913	-0.14177	0.08516	0.60806	-0.18032	0
-1.15976	-0.22866	-0.69564	-0.66825	-0.57248	0.30166	1.18071	0.36759	-0.34803	-0.4855	-1.02945	-0.18006	-0.20506	0.16618	-0.07935	-0.59096	-1.43844	-1.0902	-0.77915	-0.5945	-0.96099	-1.66043	-0.74298	0.05121	0.2114	0.06464	0.03275	0.66435	1.48981	0.85197	-0.09522	-0.3158	0.93157	0.46604	-0.517	-1.11028	-1.12169	-0.52099	0.11152	-0.56927	-0.57946	0.09368	-0.18304	-0.46271	-0.80877	-0.74685	-0.61243	-0.75018	-0.48754	-0.89455	-0.43875	0.1536	-0.4262	-1.00549	0.29765	0.04853	0.39406	-0.98133	-0.83175	-1.01514	0
-0.00278	0.04744	0.86571	0.58046	-0.41587	0.00896	-1.73572	-0.79151	-0.41054	-0.69679	-1.06864	-1.21952	-1.76009	-1.079	-1.05002	-0.7457	-0.98751	-0.70095	-0.48999	-0.61163	-1.01645	-1.89452	-2.10322	-1.63082	-2.14523	-1.84323	-1.03948	0.24443	1.08856	0.90724	-0.13026	-0.8945	0.58098	0.97157	-0.10756	0.27394	1.13414	1.44498	1.13626	0.07888	-0.35095	-1.26234	-1.77377	-1.60607	-1.30076	-1.1993	-1.40827	-1.46474	-1.44431	-1.49462	-1.33812	-0.81173	1.83998	1.29563	-0.60533	0.95507	1.48299	0.02333	0.96397	0.91289	0
-0.48123	-0.7232	-1.07297	-0.85523	-0.59588	-0.96895	-1.38614	-0.71283	-0.32269	-0.77193	-1.09727	-1.30734	-1.23157	-1.16108	-1.39028	-1.09773	-0.96096	-0.33311	-0.69232	-1.0034	-1.54434	-1.61744	-1.75267	-1.85874	-2.45267	-2.12018	-1.19498	-0.23409	0.64485	0.76952	0.22068	-1.02065	0.24202	0.19316	-0.62853	-0.23227	0.35093	1.02568	1.63858	1.25485	-0.24225	-0.30518	-0.48737	-0.93236	-0.94726	-0.92006	-0.26972	0.0669	-0.56263	-0.45547	-0.70523	0.92172	2.09492	0.4875	1.97663	-0.71854	-1.04057	-0.48673	0.15509	0.3961	0
0.86713	-0.31968	0.39991	1.57126	1.83607	1.45891	1.61769	-0.68112	-0.45109	-0.04061	-1.06487	-0.00372	-0.37177	0.13942	0.06717	-0.19852	-0.5233	-0.59197	-0.81403	-1.48541	-1.09635	-0.94135	-1.17787	-0.55059	-0.62314	-1.06381	-0.68451	-0.68184	-1.0463	-1.06604	-0.4457	0.11658	0.6817	0.73286	0.93747	1.40637	1.36089	1.30506	1.06543	1.40485	2.11294	1.19368	0.91413	0.4976	0.00638	0.62095	0.64917	1.26851	0.67506	0.24705	0.89364	-0.55223	0.31031	0.70665	-0.42192	0.64126	2.00152	0.93526	4.08625	7.43241	1
4.44245	5.93034	6.81969	8.0061	5.86471	1.26096	1.02857	-1.51845	0.12583	0.11041	0.4121	-0.17363	0.28585	0.20448	0.22294	0.07356	0.08577	0.05614	0.08019	-0.72166	-1.49237	-1.66863	-0.8525	-0.08136	-0.68765	-1.77157	-1.16363	-0.41749	-0.49063	-0.73897	-0.62187	-0.94515	-1.60242	-1.12235	-0.39737	0.27583	0.03624	-0.01154	0.27377	0.5983	0.41522	-0.04263	-0.5845	-0.14236	0.55311	0.4776	0.80098	0.93847	0.40527	-0.08226	-0.03903	2.36453	1.45756	0.61077	1.22885	-1.20668	0.48048	0.73432	1.59489	3.29808	1
-0.39424	0.11722	0.30102	0.52458	-0.23766	-0.29558	-0.02665	1.59598	-0.48487	-1.3418	-0.08224	0.08052	-0.6832	0.45193	0.64791	0.76	0.173	-0.27767	-0.61945	-1.12904	-1.43341	-1.99925	-1.5644	-0.65138	-1.21475	-1.22948	-0.67922	-0.76911	-0.78116	-0.70273	-0.54944	-0.21169	0.23669	-0.02523	-0.66827	-0.76952	-1.09001	-0.60504	-0.00251	0.3274	0.01138	0.13458	0.07021	-0.16036	0.05914	0.10803	-0.44108	0.19347	0.33852	-0.37498	-0.66359	0.58956	1.06098	0.69296	2.78085	0.1357	2.83118	2.23359	1.78903	0.61474	1
1.46736	2.06504	2.83042	1.48314	1.23303	0.24414	-0.5397	-0.51788	0.27619	1.12666	2.34044	1.92957	1.69829	1.47702	1.63366	2.11482	2.13373	1.83988	1.11202	0.66724	0.31704	-0.93509	-2.31787	-2.60315	-1.64835	-1.75345	-1.94888	-2.12035	-2.5027	-1.48507	-1.43265	-1.17213	-0.84217	-0.89791	-0.48574	-0.94975	-1.06917	-0.64495	-0.7354	-1.61482	-0.9231	-0.59737	-0.65933	-0.38619	-0.83383	-1.10298	-0.49398	-0.24391	-1.1189	-1.04823	0.80204	-0.46919	2.19407	-0.01929	0.63627	1.82674	2.62377	-0.34762	0.54335	1.31042	1
0.1886	-0.75961	0.67055	1.37783	-0.72729	0.22722	1.18232	0.30417	1.0609	1.70323	2.39093	2.33365	3.04262	2.49359	2.02748	1.55003	1.69229	1.88691	1.44731	0.86903	-0.12823	-1.24344	-2.36104	-2.71313	-1.7149	-0.90068	-0.81192	-1.07013	-1.48751	-1.81757	-0.69384	-0.40725	-0.41218	-0.398	-0.11103	-1.17161	-0.75197	-0.74027	-0.72485	-0.85025	-1.35381	-1.08395	-0.99243	-0.99688	-0.78371	-0.8357	-0.9034	-0.52589	-0.41522	-0.1408	1.17677	1.1397	1.76916	-0.22475	0.93256	1.93134	-0.79858	4.59841	0.75366	1.80734	1
1.28468	2.50496	2.15904	2.06129	1.23123	-0.82006	-0.62385	-0.79386	-0.34466	0.20043	0.63892	1.25278	1.75079	1.18457	1.3377	1.47695	1.85043	1.75423	1.42444	0.7826	0.47917	-0.39891	-1.34815	-1.48653	-1.83085	-2.25887	-2.14753	-2.15239	-1.82008	-1.87329	-1.06441	-0.60327	-0.37441	0.17673	0.43232	-0.39167	-0.81574	-0.35853	-0.03014	-0.65994	-1.14459	-1.38681	-1.21259	-1.0644	-1.03366	-0.78642	-0.16507	0.3601	0.68897	0.44464	0.45228	2.04275	0.05536	-0.29324	0.91845	0.69357	-0.69487	0.33246	2.40378	1.17129	1
-0.56387	-0.39856	-0.45884	-0.32867	-0.19266	-0.97064	-0.26132	0.04699	-0.99844	-0.55692	0.45882	1.60759	2.08847	1.65638	1.56697	1.59129	1.83526	2.09415	1.79926	1.29507	0.61842	0.29515	0.06965	-0.3189	-1.24251	-2.56195	-2.66247	-2.55671	-2.23964	-1.85517	-0.83216	0.10392	-0.11292	0.44009	0.35013	-0.12777	-0.54981	0.29695	0.20997	-0.89671	-1.25504	-0.82258	-0.65717	-1.32323	-0.88131	-0.86855	-1.10466	-1.10746	-0.92421	-0.93114	-0.19726	-0.65603	-0.35538	1.67915	1.48281	-0.14324	-0.74673	0.317	-0.50819	-0.91576	1
0.06681	0.42062	0.55865	-0.03852	-0.25386	-0.79299	-0.89413	-0.80326	-0.27032	0.52777	1.14304	1.77751	1.59472	1.21984	1.17073	1.52767	1.54362	1.77793	1.90973	1.62973	0.83369	0.09975	-0.19576	-0.77976	-1.47156	-2.29976	-2.45568	-2.8063	-2.25296	-1.4375	-1.09852	-0.68487	-0.60393	-0.01485	-0.10254	-0.25612	0.4047	0.45894	-0.72234	0.14773	1.93411	0.98683	-0.43342	-0.54073	-0.91231	-0.76925	-0.63544	-1.03376	-0.76289	-0.10421	-0.81349	1.93895	1.16012	0.37792	2.59743	1.21657	-0.45289	0.64159	0.7213	-0.2002	1
-0.76395	-0.62308	0.02779	1.19729	2.08988	-0.20591	-0.73876	-0.30063	-0.86414	-0.80094	0.1054	1.06073	0.76329	1.08668	1.44236	1.15157	1.46549	1.79132	1.8543	1.52427	0.99116	0.81375	0.72199	0.5355	-0.2663	-0.90447	-1.08548	-1.11019	-0.84152	-0.89526	-0.94057	-0.63563	-0.47222	-0.7526	-0.69259	-0.56848	-0.18218	0.49698	0.19943	-0.22225	-0.66946	-0.59381	-0.19168	-0.81382	-0.92286	-0.97009	-1.13571	-0.71173	-1.16062	-1.0775	-1.07996	0.29892	-0.1146	-0.34803	2.49867	3.39574	0.32492	-0.39399	1.10957	0.53523	1
0.1712	0.11722	0.09284	0.5998	0.14937	-0.49014	-1.3651	-0.45447	-1.04068	-1.40578	-1.10255	-0.54844	-0.56544	-0.09891	0.05403	0.5309	0.83442	0.98376	1.27327	1.18009	0.76891	0.49407	0.4222	0.23899	-0.23568	-0.86527	-1.01383	-1.19788	-0.78283	-0.76344	-0.89057	-0.56107	-0.23253	-0.11085	0.20966	0.35155	0.4493	0.59511	0.31898	0.63972	0.68463	0.55063	1.0055	0.4961	-0.45461	-0.36533	0.09025	-0.20386	-0.23165	0.1446	-0.23057	-0.58337	0.94767	0.91211	-0.77464	0.8156	-0.21091	-0.54855	0.88308	0.53523	1
0.59311	0.5177	0.70177	0.16996	0.83341	0.80923	0.52686	-1.12386	-0.98831	-1.4653	-0.83277	-0.02085	0.19718	0.47504	0.64158	0.6908	0.92089	0.99026	0.98992	1.15801	0.90195	0.67658	0.76556	1.08335	0.73523	-0.35268	-1.1734	-1.54781	-1.37887	-1.47465	-0.78403	0.03498	0.40085	0.46647	0.48944	0.29173	0.2484	0.458	0.51187	0.73935	0.4719	0.32067	0.07093	0.28978	0.10861	0.1364	-0.24672	-0.61881	-0.18437	-0.6311	-1.26317	0.08094	1.01849	-0.41651	-0.46424	0.85047	0.18664	0.0697	0.54335	-0.31946	1
1.33688	0.27195	0.1553	-0.32652	0.49319	-0.46138	-0.58987	-1.05809	-0.57948	-1.28824	-0.58636	-0.34212	-0.32991	-0.0831	0.30034	0.37831	0.95843	1.57681	1.67174	1.42261	1.18432	1.14085	1.1357	0.78516	0.23385	-0.52088	-1.16404	-1.19198	-0.94682	-1.20511	-0.98543	-0.57279	-0.49546	0.0431	0.02635	0.1312	0.37261	0.48007	0.74294	0.17851	0.17619	0.34794	0.01984	0.38206	-0.14794	-0.50345	-0.79874	-1.33496	-0.4931	-0.49206	-1.10495	-1.25807	-1.44598	1.61066	1.63801	-0.02121	0.67061	0.53339	0.52717	0.69425	1
-0.12022	-0.95075	-0.25066	0.54607	0.52379	-0.44446	0.32293	-0.20198	-1.12092	-0.84632	-0.92546	-1.18668	-1.43021	-0.60659	-0.27699	0.17457	0.3376	0.83655	1.11396	1.04721	1.03499	1.24246	1.41111	1.34013	1.15168	0.69483	0.07875	-0.48031	-0.60634	-0.41825	-0.4513	-0.91326	-1.16419	-0.67476	-0.15734	-0.03274	-0.30389	-0.50972	-0.04521	0.24736	0.49587	0.98387	0.57239	-0.13335	-0.73095	0.06099	0.88148	0.48506	0.30236	0.86908	0.76873	0.8283	2.19407	0.92581	-0.78875	-0.24784	0.73975	-0.03849	-0.02287	0.01844	1
-0.35509	-0.79905	-0.61237	1.06834	1.66146	-1.062	-0.80026	-0.61066	-1.08629	-1.03901	-0.93074	-0.54344	-0.01635	0.07376	0.18157	0.52144	0.70206	0.7444	1.17016	1.28593	1.09201	1.20963	1.41111	0.99343	0.71114	0.36604	0.27129	0.32791	-0.06358	-0.68325	-1.38685	-1.49712	-1.21648	-0.61163	-0.02459	0.04147	-0.16259	-0.51395	-0.00402	0.50931	0.84827	0.72606	0.65081	0.28303	0.08486	-0.31754	-0.08571	-0.58356	-0.62938	-0.15544	-0.47206	-0.17855	-0.08628	-0.66306	-0.87341	0.2926	0.03108	0.4252	1.31988	1.35017	1
1.03676	1.51892	4.05609	4.43836	4.45163	2.03247	-0.97182	1.10274	-0.70111	-0.99884	-0.56526	-0.19719	-0.02132	0.24278	0.51794	0.15437	0.56705	0.91684	1.35622	1.37198	1.1948	1.46835	1.22404	0.99301	0.64622	0.0229	-0.19847	-1.03598	-1.64859	-1.71655	-1.68172	-1.59278	-1.28912	-0.70936	0.19615	0.44469	0.33468	0.55144	0.33606	-0.1187	0.30126	1.30806	0.83931	-0.56549	-0.11365	-0.22944	-0.80679	-0.15579	-0.13987	-0.66038	1.15179	1.1397	1.30176	2.02158	-0.15384	1.19913	1.60398	1.02799	0.88308	-0.18032	1
0.70619	0.26588	0.67315	1.0361	1.16103	0.75678	0.43622	-0.6776	-0.51444	-0.30323	0.33071	0.58598	0.9073	0.80883	1.04562	0.69896	1.02784	1.34662	1.607	1.34723	1.51634	1.4574	1.04856	0.49828	-0.0201	-0.70593	-1.40421	-1.87877	-1.35681	-0.92153	-0.89104	-1.2556	-0.59812	0.51966	0.77192	0.60144	0.36594	-0.00825	-0.0216	-0.52281	-0.71212	-0.08827	0.37022	-0.07784	-0.53903	-0.51316	-0.39393	-1.09945	-0.38741	-0.45547	-0.19726	-0.14741	-0.92193	1.76133	0.50928	0.0311	2.41635	3.73285	1.20663	-0.23995	1
-0.03758	0.6512	0.56645	-0.6661	0.15657	1.06132	-0.10272	-0.29358	-0.34635	-0.23479	-0.27514	0.26186	0.38446	0.48841	0.47072	0.53778	0.76615	1.33898	1.66088	1.4348	1.23513	1.2534	0.74278	0.43764	0.1032	-0.35606	-0.49319	-1.04821	-1.12955	-1.32199	-1.33638	-1.25654	-0.28773	-0.0369	-0.40856	-0.54804	-0.00795	-0.03877	0.25368	0.92629	0.68171	0.5204	-0.10462	-0.51823	-0.63004	-0.36981	-0.65499	-1.03056	-0.76567	-0.18471	-0.43042	0.13284	0.89101	0.66556	-0.66177	-0.16067	-0.41832	-0.71857	-0.55673	0.27684	1
-0.77265	-0.49261	-0.44062	-0.33297	0.83701	1.71947	0.43946	-0.49205	-0.36324	-0.21098	0.09485	0.3361	0.6661	0.86841	1.00084	1.27665	1.2296	1.43801	1.5446	1.50523	1.51634	1.46131	0.97102	0.32054	-0.1581	-0.10735	0.07549	-0.05027	-0.37825	-0.46219	-0.52374	-0.87105	-1.49298	-1.14267	-0.53051	-0.20728	-0.34182	-0.58907	-0.4983	-0.54296	-0.31472	0.05219	0.09395	-0.16186	-0.47242	-0.45044	-0.31457	0.47385	0.5805	-0.2213	0.43563	1.39919	0.63607	2.02158	0.05779	-0.71854	-0.48746	1.01254	0.38157	-0.7965	1
0.53221	0.15666	0.02258	0.65569	-0.59948	0.28643	1.26972	0.19731	-0.81261	-0.08004	-0.03853	0.37323	0.8548	1.26726	1.29973	1.21433	1.23529	1.33171	1.32095	0.87893	1.05245	0.83681	0.55251	0.73289	0.27754	-0.23845	-0.61368	-1.44241	-1.3539	-1.11587	-1.39666	-1.57496	-0.48626	0.00332	0.13749	0.26106	0.02748	0.16172	0.29185	0.21377	0.86931	0.87838	0.27957	0.5006	0.27876	-0.9238	-0.48248	-0.59798	-0.95202	-1.01896	0.51058	-0.92591	0.40945	0.04919	-0.56301	1.4432	1.08544	-0.03849	2.69497	2.64215	1
-0.85964	-0.15584	-0.34434	-0.35016	0.97922	1.26773	1.11921	0.40399	0.076	-0.26603	-0.09957	0.43106	1.00094	1.33232	1.05487	0.56829	0.86514	1.0717	1.20776	1.22806	1.47406	1.46835	0.91146	0.79646	0.94713	0.70621	0.29653	-0.14345	-0.33538	-0.81236	-1.26815	-1.51306	-1.49007	-1.55739	-1.27607	-0.71652	-0.63276	-0.07258	0.42396	-0.09687	-0.57362	-0.64064	-1.04711	-0.47171	-0.35964	-0.38026	-0.05926	0.09254	0.51096	0.56172	0.46061	0.19512	0.06952	1.80242	1.0031	-0.47447	-0.00349	-0.37853	0.18744	0.03832	1
-0.2768	-0.84456	-0.80233	0.65139	0.657	0.77877	0.90395	-0.41219	-0.29735	0.10743	0.19658	0.4332	0.08935	0.21299	0.26919	0.30696	0.22951	0.66181	0.87441	1.16943	1.26384	1.3175	1.06176	1.13604	1.3252	1.03543	0.73006	0.24443	0.26941	0.08006	-0.55505	-0.88184	-0.9734	-1.32516	-1.0044	-0.94823	-0.57857	-0.07164	0.34209	0.38841	0.21359	0.51625	0.37238	-0.2714	-0.28842	-0.30411	-0.30537	-0.2391	0.36077	0.7959	0.20246	-0.37577	1.00432	-0.44391	-0.26672	0.22286	-0.40104	-0.53309	-0.26553	-0.51822	1
0.31039	0.28409	-0.36515	-0.70694	1.18263	1.47245	0.21288	0.31122	-0.06507	-0.47509	-0.27967	-0.24859	0.09219	0.36742	0.37872	0.24678	0.44531	0.68092	0.75464	0.68704	0.8876	0.93724	1.01699	1.13144	1.13576	1.26517	1.02804	1.1825	1.05776	0.62819	0.19498	-0.57889	-0.79762	-0.89228	-0.6702	-0.87667	-1.22006	-0.89146	-0.75499	-0.46796	-0.91784	-1.0235	-0.35427	-0.33667	-0.06023	-0.32053	-0.51238	-0.67168	-0.0759	-0.07494	0.74374	-0.19931	1.17429	-0.74524	0.04368	-0.56164	-0.21091	0.53339	-0.10375	-0.63748	1
-0.13327	-0.35912	-0.56032	0.45151	1.10162	0.79062	0.15947	0.35937	0.07093	-0.05177	0.39929	0.81943	0.55117	0.32182	0.54666	0.69337	0.78777	0.89964	0.8841	0.94289	0.8942	0.93373	0.91026	1.20463	1.20925	0.89464	0.63277	0.78324	0.5408	-0.04452	-0.36485	-0.7177	-0.51241	-0.85034	-1.06537	-1.38704	-0.97372	-0.43037	-0.81427	-1.12451	-0.43745	-0.44446	-0.41615	-0.57825	-0.39328	-0.97009	-0.9793	-0.49384	-0.33456	-0.25789	-0.21391	0.91134	0.96183	0.24095	-1.00039	0.72843	-0.41832	-0.90405	-0.83175	-0.83625	1
0.23644	0.37814	-0.93505	-0.63601	-0.57608	-0.52567	-0.4523	-0.2513	-0.46629	-0.42747	-0.41531	-0.08011	0.15178	-0.06061	0.39332	0.662	0.50295	0.49701	0.38486	0.42586	0.38531	0.64375	1.12491	1.27739	1.21823	1.26517	1.09114	1.27146	0.75516	0.09546	0.1389	0.22351	-0.31291	-1.06656	-1.14988	-0.84638	-0.33932	-0.00309	-0.12005	-0.09351	0.04996	-0.06338	-0.29528	-0.05383	-0.22906	-0.29141	-0.24327	-0.27275	-0.37072	-1.12872	-0.12231	-0.97781	0.21116	-0.03299	0.26943	0.3449	-0.45289	-0.85768	-0.00669	-0.67724	1
