1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	C
0.34794	-1.17073	-0.1195	-1.02725	-0.2333	-1.1166	-0.25066	-0.99841	-0.45563	-0.81531	-0.46575	-0.65317	-0.08152	-0.42876	-0.22831	-0.61802	0.19846	-0.67645	0.19158	-0.62999	0.03251	-0.5541	0.09824	-0.67033	0.15099	-0.84906	0.11119	-0.60379	0.04945	-0.53864	0.00739	-0.57757	-0.10249	0
0.34794	0.61319	0.54993	0.23943	1.20785	-0.15113	1.35418	-0.98444	1.46687	-1.28642	1.39387	-1.40993	0.94444	-1.68953	0.7555	-1.69331	0.15238	-1.61856	-0.32987	-1.4126	-0.86516	-1.11133	-0.93559	-0.75603	-1.1342	-0.73767	-0.89934	-0.01897	-0.76993	0.18912	-0.4314	0.2954	-0.1586	1
0.34794	-1.17889	-0.06796	-1.20595	-0.15171	-1.08743	-0.14091	-1.16245	-0.35698	-0.81446	-0.44689	-0.70423	-0.10167	-0.65483	-0.2555	-0.77146	0.16925	-0.6381	0.14592	-0.51914	0.02836	-0.66223	0.08705	-0.63017	0.12304	-1.03258	0.15777	-0.61225	0.07756	-0.57159	0.02976	-0.7564	-0.0432	0
0.34794	0.16636	-0.12507	0.37697	-0.22797	0.50726	-0.22543	0.54885	-0.35239	0.54669	-0.33323	0.69545	-0.12307	0.77673	-0.11864	0.67804	-0.00858	0.68939	-0.01066	0.6935	0.04864	0.63817	0.21343	0.57045	0.11093	0.46255	0.13755	0.62937	-0.04398	0.83475	0.06494	0.84335	-0.01409	1
0.34794	-1.2112	-0.04234	-1.14797	-0.25149	-1.07606	-0.26756	-0.96723	-0.47799	-0.93112	-0.33928	-0.62125	-0.23488	-0.52718	-0.22676	-0.6942	-0.05015	-0.6012	0.11498	-0.51702	-0.00775	-0.51529	0.06557	-0.59603	0.17646	-0.9719	0.15495	-0.62248	0.06897	-0.66178	-0.02871	-0.69573	0.01172	0
0.34794	-0.34245	0.41487	-0.34199	0.47762	-0.59572	0.68522	-0.97291	0.64765	-0.8826	0.77734	-1.19268	0.44205	-1.15935	0.55472	-1.45273	0.14574	-1.37224	-0.17796	-0.79505	-0.29681	-0.84573	-0.6134	-1.08727	0.14521	-0.98004	-0.45062	-0.38153	-0.37211	-0.18169	-0.46653	-0.1572	0.05947	1
0.34794	-1.11387	-0.08498	-0.88769	-0.34088	-0.90294	-0.3874	-0.76122	-0.50248	-0.43083	-0.33645	-0.44558	-0.03155	-0.30285	-0.44973	-0.14778	-0.08945	-0.27059	0.18736	-0.36075	-0.01601	-0.41464	0.10449	-0.42373	-0.0625	-0.88525	0.15139	-0.46244	-0.0757	-0.44866	-0.1352	-0.44515	-0.1775	0
0.34794	0.60676	0.77331	-0.22783	1.14896	-0.67872	1.2593	-2.11266	0.96651	-2.15251	0.53644	-1.8665	-0.18876	-1.48771	-0.83322	-1.23921	-1.24396	-0.7782	-1.28853	0.2663	-1.2438	0.58356	-0.60516	0.59199	0.03215	0.11495	0.67884	0.1333	1.24618	-0.56886	1.06817	-1.08116	1.04645	1
0.34794	-1.24891	-0.08455	-1.07753	-0.26985	-1.07364	-0.20755	-0.98719	-0.28444	-0.84005	-0.31048	-0.61244	-0.25147	-0.55744	-0.02287	-0.6842	0.06123	-0.61215	0.03813	-0.48042	-0.06501	-0.56998	0.10884	-0.68482	0.11504	-1.01375	0.10592	-0.64736	0.0244	-0.64646	-0.03931	-0.65494	-0.03092	0
0.34794	0.43403	-0.09882	0.41973	-0.37466	0.45694	-0.30952	0.65341	-0.18802	0.68571	-0.07185	0.77101	-0.31251	0.67286	-0.07861	0.73661	-0.12953	0.76056	-0.22709	0.89296	0.00705	0.89881	0.1513	0.69276	0.1018	0.54666	0.05956	0.8731	-0.07151	0.67692	-0.03043	0.84476	-0.22706	1
0.34794	0.72062	-2.36586	0.76738	1.9186	-3.14642	1.6911	0.9627	-2.44155	0.92958	-2.33428	-2.25142	-2.20948	-2.05898	2.02646	1.00005	2.02032	1.0229	1.97278	-2.19192	1.91387	1.05591	-1.78706	1.04394	-1.82659	0.88794	1.94452	1.0793	2.02354	-2.36667	1.95452	-2.58171	2.1043	0
0.34794	0.42344	0.78867	-0.40818	1.40715	-0.93679	1.67003	-1.85005	1.45932	-2.19784	0.69674	-2.14039	0.02883	-1.843	-0.83245	-1.68643	-1.10516	-0.8814	-1.61172	-0.08569	-1.56949	0.4704	-0.55909	0.66039	-0.31869	0.33967	0.51446	-2.52108E-4	1.20283	-0.2727	1.29863	-0.883	1.35554	1
0.34794	0.72062	2.16482	0.76738	0.86068	0.15204	-2.14952	0.9627	1.69196	-0.80068	-0.25017	0.96305	1.83196	-0.52718	-0.15519	1.00005	-2.00576	1.0229	1.97278	1.08769	1.91387	-0.08277	2.00473	1.04394	2.10658	0.88794	1.94452	1.0793	2.02354	-2.26824	1.95452	-0.66843	-0.03092	0
0.34794	0.72062	1.1432	0.05075	1.9186	-1.07679	1.6911	-1.97617	1.52986	-2.30651	0.87547	-2.25142	0.04897	-1.9989	-0.88239	-1.66501	-1.37421	-0.94956	-1.6158	0.02664	-1.94589	0.63373	-1.26662	0.90835	-0.28418	0.74989	0.52415	0.60263	1.17435	-0.20512	1.76363	-0.89353	1.89496	1
0.34794	-1.28859	-0.10052	-3.0798	-2.42158	-3.14642	1.6911	-1.00943	-0.3748	-2.61968	1.70762	0.96305	1.83196	1.00462	-2.33683	-0.61802	0.00728	-0.57386	0.04628	-2.19192	-1.94589	-2.25662	2.00473	1.04394	1.00038	0.88794	-1.69167	-0.65715	0.05494	-2.36667	-1.93975	-2.58171	2.1043	0
0.34794	-0.39562	0.90629	-0.12334	1.71815	-1.56766	1.6911	-1.6668	1.46232	-2.61968	0.36031	-2.25142	-0.41329	-2.05898	-0.63999	-1.69674	-1.55842	0.31324	-1.88022	-0.91651	-1.51704	0.68786	-0.31247	-0.10857	0.14	0.73529	0.94492	0.34051	1.71551	-0.22799	1.95452	-1.73137	2.1043	1
-2.8659	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	-0.84505	-0.31333	-0.64418	-0.18876	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-0.55212	-0.01601	-0.60036	0.10884	-0.68482	0.14	0.88794	0.12643	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.72062	-0.10052	0.76738	-0.25149	-0.10168	0.73095	0.46967	-0.3748	0.77343	-0.06892	0.78733	0.09838	0.80429	0.19885	0.59553	0.51054	0.62371	1.00953	0.67774	-0.01601	1.05591	-0.36514	0.17956	1.12329	0.38318	0.60619	0.64519	0.54709	0.60166	0.5735	0.6229	0.6159	1
-2.8659	-3.2978	2.16482	0.76738	1.9186	-1.1166	-0.22921	0.9627	-2.44155	0.92958	-2.33428	0.96305	-2.20948	-2.05898	-2.33683	-0.61802	0.00728	-2.17062	-1.88022	-0.55212	-0.01601	-0.60036	0.10884	-2.41358	-1.82659	0.88794	-1.69167	1.0793	2.02354	-2.36667	-1.93975	-0.66843	-0.03092	0
0.34794	0.72062	-0.10052	0.76738	-0.25149	0.23663	-0.01584	0.9627	-0.60443	0.7324	-0.53788	0.96305	-0.63781	0.66422	-0.15519	0.64048	0.00728	1.0229	-0.16777	0.72329	-0.23044	0.50383	-0.10182	0.46769	0.14	0.70094	0.02912	1.0793	0.27367	0.93857	-0.20896	1.24485	-0.03092	1
-2.8659	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	-0.84505	-0.31333	-2.25142	-2.20948	-0.52718	-0.15519	1.00005	1.51706	-0.57386	0.04628	-0.55212	-0.01601	-2.25662	2.00473	-0.68482	0.14	0.88794	-1.69167	-2.39361	-1.91367	1.13299	1.95452	-0.66843	-0.03092	0
0.34794	0.72062	0.92919	0.76738	-1.2379	0.91323	-0.05463	0.9627	-0.56268	0.92958	-0.31333	0.96305	-0.73987	1.00462	-0.55185	1.00005	0.19029	1.0229	0.04628	1.08769	-0.71779	1.05591	0.28119	1.04394	-0.03879	0.88794	0.03708	1.0793	0.94977	1.13299	-0.52366	1.24485	-0.41914	1
0.34794	-0.04045	-1.54209	-1.15621	-0.25149	-1.1166	-0.22921	-0.32964	0.22018	-0.08545	0.4828	-0.76595	0.85987	0.02984	0.5307	-1.48835	0.67068	-0.38032	-0.23832	-0.52106	-1.04674	-1.55397	0.44636	-0.18059	-0.39635	-0.55029	-0.92036	0.09268	0.53217	-0.29869	-0.03687	-0.34231	-0.9206	0
0.34794	0.72062	0.166	0.76738	0.25911	0.91323	0.5615	0.9627	-0.25323	0.92958	0.16218	0.96305	0.04897	1.00462	0.87147	1.00005	-0.11113	1.0229	-0.18037	1.08769	0.66512	1.05591	0.88949	1.04394	-0.09137	0.88794	0.49414	1.0793	0.17073	1.13299	0.69461	1.24485	0.47148	1
0.34794	-1.28859	-0.10052	-3.0798	-1.61357	0.91323	0.75138	-0.85208	-0.8585	-2.61968	-1.04431	-0.439	-1.38186	1.00462	-2.33683	-0.61802	0.00728	0.75112	-0.10743	-0.96207	1.91387	-0.31844	-1.23241	-0.68482	0.14	-1.42023	-0.72461	-1.04508	-0.90842	0.68623	1.76811	-1.96091	0.94584	0
0.34794	0.55319	0.56021	0.44678	-0.61318	0.32119	0.25087	0.71618	-0.54702	0.7817	-0.22912	0.69518	0.06383	0.55784	-0.15519	0.79779	0.09116	1.0229	0.20682	0.54109	-0.17683	0.64184	0.42482	0.7558	-0.10583	0.57403	0.22648	1.0793	0.46506	0.62262	0.00739	0.6868	0.05806	1
0.34794	-0.91508	-0.47808	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	-0.84505	-0.31333	-0.45874	-0.57413	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-0.55212	-0.01601	-0.68529	-0.01574	-0.54906	0.31648	-0.71398	-0.07169	-0.4401	0.24422	-0.57197	-0.08623	-0.34648	0.38654	0
0.34794	0.72062	-0.28589	0.76738	-0.49727	0.89792	-0.8015	0.9627	-1.05837	0.87035	-1.00613	0.73463	-1.14386	0.8806	-1.20608	0.56453	-1.3057	0.51403	-1.17789	0.7999	-1.52742	0.37401	-1.30901	0.47402	-1.75375	-0.10475	-1.43112	0.00168	-1.59658	-0.19483	-1.72257	-0.10935	-1.94452	1
0.34794	0.72062	2.16482	-3.0798	1.9186	-3.14642	-1.81262	-0.32611	0.06032	-0.02778	-0.1715	-0.27762	-0.07354	0.01029	0.60073	0.56005	-0.07217	-0.20969	1.06868	-0.55212	-0.01601	-1.09434	-0.19883	1.04394	-1.17107	0.88794	-1.69167	1.0793	-0.42857	-0.00286	0.40022	0.91758	0.13766	0
0.34794	0.72062	0.44491	0.76382	-0.24348	0.51222	-0.80785	0.76389	-0.86019	0.4086	-0.79991	0.54284	-0.80587	0.56793	-0.94228	0.14561	-1.22448	0.0724	-1.01443	0.44884	-0.77499	0.28038	-0.51076	-0.27051	-0.88542	-0.48345	-0.75335	-0.43529	-0.71563	-0.34287	-0.99206	-0.31729	-1.02599	1
-2.8659	-3.2978	2.16482	0.76738	-2.42158	-1.1166	-0.22921	-1.00943	-0.3748	0.92958	-2.33428	0.96305	1.83196	-0.52718	-0.15519	1.00005	-2.00576	-0.57386	0.04628	-0.55212	-0.01601	1.05591	2.00473	-2.41358	2.10658	0.88794	-1.69167	-2.39361	2.02354	-2.36667	-1.93975	-0.66843	-0.03092	0
0.34794	0.56485	-0.54108	0.6985	-0.63503	0.64984	-0.66324	0.60184	-0.93427	0.56172	-0.89756	0.48574	-1.19183	0.44303	-1.24529	-0.01522	-1.41652	-0.14162	-1.3429	0.1121	-1.06147	-0.04536	-1.02284	-0.42983	-1.11078	-0.86888	-0.95696	-0.78152	-1.02638	-0.64904	-1.04551	-0.8111	-1.05364	1
0.34794	-3.2978	-2.36586	-2.13135	1.9186	0.91323	-2.14952	0.9627	0.73751	-0.84505	-0.31333	-0.25912	-2.20948	1.00462	2.02646	-0.61802	0.00728	1.0229	1.97278	1.08769	1.91387	-0.60036	0.10884	-1.92136	2.10658	-0.40354	-1.69167	1.0793	-1.91367	0.6044	-1.93975	0.2417	2.1043	0
0.34794	0.4027	0.884	-0.19441	1.40125	-0.91532	1.56551	-1.75419	1.44779	-2.12923	0.92311	-2.15309	0.20344	-1.85539	-0.71209	-1.63528	-1.31351	-0.97473	-1.60384	-0.28573	-1.68532	0.25224	-1.1591	0.60993	-0.42841	0.46053	0.27066	0.45652	0.89803	-0.06678	1.22332	-0.6765	1.45111	1
0.34794	0.72062	2.16482	-1.15621	-0.25149	0.91323	-2.14952	-2.98156	-2.44155	0.92958	1.70762	0.96305	-2.20948	-0.52718	-0.15519	1.00005	-2.00576	1.0229	1.97278	-0.55212	-0.01601	1.05591	-1.78706	-2.41358	-1.82659	0.88794	1.94452	-2.39361	2.02354	-2.36667	1.95452	-0.66843	-0.03092	0
0.34794	0.72062	1.33906	0.76738	1.9186	0.44886	1.6911	-1.6668	1.69196	-2.61968	1.70762	-0.64418	1.83196	-2.05898	2.02646	-2.23609	0.00728	-2.17062	-1.23806	-2.19192	-1.80185	-2.25662	-0.52312	-1.26107	-1.82659	-0.67665	-1.69167	1.0793	-1.91367	-0.61684	-1.93975	1.24485	-1.4544	1
-2.8659	-3.2978	2.16482	-3.0798	-2.42158	-1.1166	-0.22921	-2.98156	1.69196	0.92958	-2.33428	-2.25142	-2.20948	-2.05898	2.02646	-0.61802	0.00728	-2.17062	-1.88022	-2.19192	1.91387	-0.60036	0.10884	1.04394	-1.82659	0.88794	1.94452	1.0793	-1.91367	1.13299	1.95452	-0.66843	-0.03092	0
0.34794	0.72062	0.0545	0.76738	0.0569	0.91323	0.19533	0.9627	-0.63314	0.92958	0.48484	0.96305	0.80101	1.00462	1.13168	-1.2248	2.02032	1.0229	0.04628	1.08769	1.7595	1.05591	2.00473	1.04394	2.10658	0.88794	1.94452	1.0793	0.54709	1.13299	1.95452	1.24485	2.1043	1
-2.8659	-3.2978	-2.36586	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	-0.84505	-0.31333	-0.64418	-0.18876	1.00462	-2.33683	-0.61802	0.00728	-2.17062	-1.88022	-0.55212	-0.01601	1.05591	2.00473	1.04394	-1.82659	0.88794	-1.69167	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.01633	-0.27939	-0.03545	-0.56355	-1.38309	-0.63985	-0.42182	-0.2838	-0.16899	-0.84563	-0.17919	-0.83533	-0.4742	-0.56854	-0.29005	-0.58538	-0.33122	-0.5134	-0.39612	-0.62441	-0.49177	-0.39917	-0.63289	-0.35409	-1.05017	-0.29555	-0.70251	-0.36101	-0.69938	-0.3616	-0.64287	-0.61172	1
0.34794	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	0.92958	-0.98697	-0.3763	0.33747	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-0.87667	-0.43817	-0.87641	1.82699	-2.41358	1.12329	-0.96855	1.49	-1.0551	-1.91367	-0.83557	-0.51996	-1.04711	-2.03268	0
0.34794	0.72062	0.01612	0.75513	-0.03181	0.83492	0.05415	0.87421	-0.9224	0.32667	0.79215	0.64845	0.32214	0.60299	0.44215	0.46245	0.5853	0.37805	0.61083	0.30868	0.54752	0.1546	0.64871	-0.01021	0.67542	-0.41135	0.591	-0.18169	0.5189	-0.22441	0.42365	-0.32239	0.37654	1
0.34794	0.72062	-0.31627	-3.0798	-2.42158	-3.14642	-2.14952	0.9627	0.28132	0.5986	1.22643	-2.25142	-2.20948	-2.05898	2.02646	0.14836	2.02032	1.0229	1.97278	0.57671	-1.94589	-2.25662	-1.78706	0.74896	0.85796	0.88794	1.94452	1.0793	1.05487	-2.36667	-0.62621	-2.58171	1.52418	0
0.34794	0.59342	-0.10482	0.01258	0.68608	0.75722	-0.99981	0.82708	-0.027	0.86209	-0.13021	0.95785	-0.02363	0.87573	-0.04399	0.75132	-0.5025	0.82138	-0.23271	0.8396	0.48833	0.64319	0.03981	0.77679	0.08908	0.64178	0.08457	1.05402	0.23969	0.75358	-0.1911	0.97395	-0.34533	1
0.34794	0.72062	-2.36586	0.76738	1.9186	0.91323	1.6911	0.9627	-1.40817	0.92958	1.70762	0.96305	1.83196	1.00462	2.02646	-0.61802	0.00728	1.0229	1.97278	1.08769	1.91387	1.05591	-1.78706	1.04394	2.10658	0.88794	1.26274	1.0793	-1.42152	-1.92921	1.95452	1.24485	2.1043	0
0.34794	0.72062	0.42182	0.76738	-1.95521	0.91323	-0.42894	0.9627	-0.05623	0.92958	0.2489	0.93284	-0.3274	1.00462	-0.01098	0.93212	-0.37427	0.76078	-0.25489	1.04506	0.05594	1.04968	0.28405	1.04394	0.11535	0.81506	0.04285	0.92589	0.13142	1.13299	-0.2598	1.17832	-0.2811	1
0.34794	-0.54767	-2.36586	-3.0798	-2.42158	-1.2721	1.6911	0.9627	1.58947	0.47877	-1.09564	-2.25142	-1.79146	-0.67541	2.02646	0.16972	0.94338	-0.06681	-0.48275	-0.78731	-0.40562	-0.79871	0.23956	-0.63259	0.27056	-0.98258	0.10486	-0.66415	0.02202	-0.63016	0.00949	-0.66814	-0.02398	0
0.34794	0.3157	0.76632	0.39813	-0.61962	0.91323	-0.37617	0.92624	-0.52769	0.40104	0.10426	0.95896	-0.14623	0.97726	-0.10093	1.00005	-0.2559	0.95365	0.19495	1.08769	-0.01232	0.89535	0.69285	1.04394	-0.14597	0.88794	0.11926	0.65627	0.21062	1.13299	-0.3577	1.24485	-0.15348	1
-2.8659	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-1.00943	-0.3748	-0.84505	-0.31333	0.96305	1.83196	1.00462	2.02646	1.00005	-2.00576	-0.57386	0.04628	1.08769	1.91387	1.05591	-1.78706	1.04394	2.10658	0.88794	0.12643	1.0793	2.02354	1.13299	-1.93975	-0.66843	-0.03092	0
0.34794	0.72062	-0.74451	0.76738	-0.80152	0.80408	-0.90312	0.9627	-1.00652	0.80067	-1.30474	0.81548	-1.08029	0.63274	-1.44015	0.51055	-1.16066	0.37818	-1.06298	0.57048	-1.38575	0.30173	-1.54679	0.16597	-1.30216	-0.36149	-1.25631	-0.19956	-1.48528	-0.3263	-1.41685	-0.40069	-1.52557	1
0.34794	-1.28859	-0.10052	-1.15621	-0.25149	-1.1166	-0.22921	-2.68574	-2.44155	-0.84505	-0.31333	0.96305	-2.20948	-0.52718	-0.15519	-2.23609	-2.00576	-2.17062	-1.88022	1.08769	-1.94589	-1.59412	-1.78706	1.04394	2.10658	-2.98649	-0.23719	1.0793	-1.91367	-0.61684	1.95452	-0.66843	-0.03092	0
0.34794	0.72062	0.10542	0.67995	-0.44877	0.45191	-0.22921	0.9627	-0.3748	0.84893	-0.31333	0.96305	-0.09692	0.86536	-0.25434	1.00005	0.00728	1.0229	0.04628	0.86409	0.15944	0.67949	0.28119	0.88677	0.22938	0.72407	0.1791	1.00038	0.2339	0.89439	-0.16963	0.98395	0.06613	1
-2.8659	-1.28859	-0.10052	-3.0798	1.9186	0.91323	1.6911	-2.98156	-2.44155	-0.84505	-0.31333	-2.25142	-2.20948	-2.05898	-0.83695	-2.23609	-2.00576	1.0229	-1.88022	1.08769	-1.94589	-0.60036	0.10884	1.04394	-1.82659	-2.98649	-1.69167	-0.65715	0.05494	1.13299	-1.93975	-0.66843	-0.03092	0
0.34794	0.54333	-0.30041	0.71081	0.13147	0.55502	-0.05976	0.78868	-0.43558	0.87739	-0.66997	0.91579	0.1084	0.91452	-0.09102	1.00005	0.00728	1.0229	0.04628	0.70186	0.21104	0.86105	0.16459	0.7897	0.19783	0.74581	0.1737	0.97716	-0.17667	1.08153	0.12192	1.07602	0.09468	1
0.34794	-3.2978	2.16482	-3.0798	0.07932	-0.54106	1.6911	-2.98156	1.69196	-2.61968	-2.33428	0.96305	1.83196	-2.05898	-0.66735	-0.16009	-2.00576	1.0229	1.97278	-1.06705	-1.94589	-2.25662	-1.78706	1.04394	-1.82659	-2.98649	0.06137	1.0793	-1.91367	-2.36667	-0.62187	-0.38261	2.1043	0
0.34794	-0.33687	-0.33897	0.45539	-0.21338	0.5713	-0.17899	0.33992	-0.48357	0.36917	-0.31333	0.63929	-0.08716	0.67245	-0.02961	0.74457	0.96082	1.0229	0.14768	0.63756	0.13126	0.56402	0.26318	0.04307	0.55402	0.21803	0.28947	0.25678	-0.35951	0.43568	0.19303	0.43014	0.1766	1
0.34794	-1.30147	-1.23319	-1.15621	-0.25149	-1.15563	1.6911	-1.00943	-0.3748	-0.84505	-0.31333	-0.64418	-0.18876	-0.52718	-0.15519	-0.61802	0.00728	-0.07232	1.83695	-1.13025	1.41903	-1.17367	-1.42246	-0.68482	0.14	-2.2414	-0.80593	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.72062	0.92919	0.76738	0.93219	0.54416	0.9928	0.9627	-0.56268	0.92958	-0.31333	0.67083	-1.10728	0.44759	0.43981	1.00005	-1.27374	1.0229	-0.47913	0.93862	-0.89324	1.05591	0.25577	1.04394	-0.03879	0.88794	0.28764	1.0793	0.7708	1.13299	1.24647	0.72304	0.55142	1
-2.8659	-3.2978	-2.36586	0.76738	-2.42158	-3.14642	1.6911	-1.00943	-0.3748	0.92958	-2.33428	0.96305	-2.20948	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-2.19192	1.91387	1.05591	-1.78706	-2.41358	2.10658	0.88794	1.94452	-0.65715	0.05494	1.13299	0.98096	-0.66843	-0.03092	0
0.34794	-0.3753	0.10542	0.06789	-0.05421	-0.563	0.11994	0.24555	-0.3748	-0.19972	-0.49705	0.08639	-0.37247	0.21746	-0.18448	0.41165	-0.35873	0.15195	0.04628	0.04418	-0.19146	-0.14864	0.45355	-0.05618	-0.03879	-0.38206	0.09428	-0.18357	0.05494	0.01947	0.00739	-0.11387	-0.07004	1
0.34794	-3.2978	-1.4524	-1.15621	-0.25149	-3.14642	1.0097	-2.7271	1.69196	-0.84505	-0.31333	-0.64418	-0.18876	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-2.19192	-1.94589	-0.60036	0.10884	-0.16898	0.59992	0.88794	1.0648	-0.65715	0.05494	-0.61684	0.00739	-0.66843	-0.03092	0
0.34794	0.72062	0.22311	0.76738	1.29858	0.91323	1.14245	0.9627	-0.67005	0.67606	-0.60204	0.96305	-0.13756	1.00462	-0.15519	0.07544	-0.2803	1.0229	0.11597	1.08769	-0.5674	1.05591	0.10884	-0.1909	-0.42188	0.88794	0.21535	1.0793	0.15695	1.13299	1.12004	1.24485	-0.03092	1
-2.8659	0.72062	2.16482	0.76738	-2.42158	0.91323	1.6911	0.9627	1.69196	0.92958	1.70762	0.96305	-2.20948	1.00462	2.02646	1.00005	-2.00576	1.0229	-1.88022	1.08769	1.91387	1.05591	2.00473	1.04394	-1.82659	0.88794	1.94452	1.0793	2.02354	1.13299	1.95452	1.24485	2.1043	0
0.34794	0.46007	0.96356	-0.11853	1.53148	-0.9059	1.60036	-1.75949	1.44221	-2.1572	0.86339	-2.12443	0.14932	-1.78964	-0.69933	-1.57888	-1.26782	-0.95728	-1.55042	-0.24345	-1.53481	0.25357	-0.97998	0.51276	-0.34856	0.28928	0.31704	0.25966	0.83769	-0.16234	1.10894	-0.79737	1.19794	1
-2.8659	0.72062	-2.36586	0.76738	1.9186	0.91323	-2.14952	0.9627	1.69196	0.92958	-2.33428	0.96305	-2.20948	1.00462	-2.33683	1.00005	2.02032	1.0229	1.97278	1.08769	1.91387	1.05591	-1.78706	1.04394	2.10658	0.88794	1.94452	1.0793	2.02354	1.13299	1.95452	1.24485	-2.16613	0
0.34794	0.57308	-0.00596	0.5609	0.09065	0.63104	0.15084	0.64075	0.38011	0.58564	0.49905	0.58087	0.63068	0.49278	0.89986	0.35446	1.04907	0.27868	1.05153	0.24212	1.03022	0.10432	1.16454	-0.10845	1.22701	-0.52665	1.11209	-0.2698	1.10712	-0.3664	0.9639	-0.44701	0.96347	1
-2.8659	0.72062	2.16482	0.76738	-2.42158	0.91323	-2.14952	0.9627	1.69196	-0.84505	-0.31333	0.96305	-2.20948	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-2.19192	1.91387	1.05591	2.00473	-0.68482	0.14	0.88794	1.94452	-0.65715	0.05494	-2.36667	-1.93975	-0.66843	-0.03092	0
0.34794	0.59076	0.20859	0.6465	0.29882	0.62306	0.51547	0.54932	0.5992	0.43893	0.89807	0.4047	1.32678	0.25143	1.4502	0.05557	1.67291	-0.16606	1.70215	-0.32727	1.63626	-0.59217	1.79369	-0.81207	1.70894	-1.45599	1.54462	-1.23312	1.46158	-1.29109	1.26062	-1.57569	1.16128	1
-2.8659	0.72062	-2.36586	-3.0798	1.9186	-3.14642	1.6911	0.9627	1.69196	0.92958	1.70762	-2.25142	-2.20948	-2.05898	-2.33683	1.00005	2.02032	1.0229	-1.88022	-2.19192	-1.94589	-2.25662	-1.78706	1.04394	0.14	0.88794	-1.69167	1.0793	-1.91367	-2.36667	1.95452	-2.58171	2.1043	0
0.34794	0.33138	0.19554	0.24919	0.27634	0.19497	0.13638	-0.28126	0.56717	-0.05014	0.62518	-0.24237	0.96927	-0.14129	0.65453	-0.37183	1.05158	-0.73047	1.15402	-0.60889	0.81162	-0.74704	0.95107	-0.94315	0.92675	-1.43556	0.76232	-1.07099	0.63648	-1.08289	0.47267	-1.12467	0.63429	1
-2.8659	0.72062	-2.36586	0.76738	1.9186	0.91323	-2.14952	0.9627	1.69196	0.92958	-2.33428	0.96305	1.83196	1.00462	-2.33683	1.00005	-2.00576	1.0229	1.97278	1.08769	1.91387	1.05591	-1.78706	1.04394	-1.82659	0.88794	-1.69167	1.0793	2.02354	1.13299	-1.93975	1.24485	2.1043	0
0.34794	0.66973	0.19583	0.65427	0.18331	0.68554	0.39005	0.74594	0.30126	0.67315	0.60048	0.51782	0.86775	0.54425	1.12806	0.32933	1.35386	0.20646	1.4025	0.17342	1.29938	-0.01588	1.54255	-0.22096	1.63873	-0.72357	1.55438	-0.52697	1.63846	-0.66867	1.52035	-0.86529	1.55431	1
-2.8659	-1.28859	-0.10052	0.76738	1.9186	-1.1166	-0.22921	0.9627	1.69196	-0.84505	-0.31333	0.96305	-2.20948	-0.52718	-0.15519	-0.61802	0.00728	-0.57386	0.04628	-0.55212	-0.01601	-0.60036	0.10884	-0.68482	0.14	0.88794	-1.69167	-0.65715	0.05494	-2.36667	1.95452	-0.66843	-0.03092	0
0.34794	0.56607	0.2495	0.50575	0.39426	0.35669	0.47727	0.38266	0.79974	0.17446	0.95419	0.05127	1.32023	-0.04153	1.32172	-0.30852	1.55366	-0.49904	1.51372	-0.74994	1.4694	-0.90642	1.46112	-1.19119	1.4322	-1.80088	1.19098	-1.4698	1.04182	-1.54681	0.8005	-1.74428	0.71844	1
-2.8659	-1.28859	-0.10052	0.76738	1.9186	0.91323	1.6911	-1.00943	-0.3748	-0.84505	-0.31333	-2.25142	-2.20948	-0.52718	-0.15519	-2.23609	-2.00576	-0.57386	0.04628	-0.55212	-0.01601	1.05591	2.00473	-0.68482	0.14	0.88794	1.94452	-0.65715	0.05494	-2.36667	1.95452	-0.66843	-0.03092	0
0.34794	0.49567	0.76344	0.11194	1.25523	-0.52494	1.45859	-1.14208	1.48807	-1.54775	1.31234	-1.68204	0.95299	-1.79796	0.43181	-1.89532	-0.15789	-1.57631	-0.54981	-1.31687	-1.08912	-0.8728	-1.11094	-0.51952	-1.06071	-0.46025	-0.75339	0.09346	-0.53245	0.20609	-0.17683	0.13806	0.23718	1
